,animeID,name,title_english,type,source,genre,episodes,score,scored_by,rating,male_fan,female_fan,fan_base
3074,3720.0,Jack to Mame no Ki,Jack and the Beanstalk,Movie,Original,"Fantasy, Kids",1.0,6.56,519.0,6.559470152096132,1.0,0.0,1.0
3075,3723.0,Koala Boy Kokki,The Adventures of the Little Koala,TV,Original,Comedy,26.0,6.26,182.0,6.260133765519064,0.0,0.0,0.0
3076,3724.0,Taiko no Tatsujin,Taiko Drum Master,TV,Original,Game,26.0,6.18,159.0,6.180652994312429,0.0,0.0,0.0
3077,3726.0,Karasu Tengu Kabuto: Ougon no Me no Kemono,,OVA,Original,"Action, Adventure, Drama, Historical",1.0,5.83,385.0,5.831177406968883,0.0,0.0,0.0
3078,3727.0,Doraemon Movie 01: Nobita no Kyouryuu,Doraemon the Movie: Nobita's Dinosaur,Movie,Manga,"Adventure, Comedy",1.0,7.29,1541.0,7.289347911212704,0.0,0.0,0.0
3079,3728.0,True Blue,True Blue,OVA,Visual novel,Hentai,2.0,6.05,1439.0,6.05016283270138,0.0,0.0,0.0
3080,3729.0,True Blue: Gaiden,True Blue: Gaiden,OVA,Visual novel,Hentai,1.0,5.85,827.0,5.850524733200469,0.0,0.0,0.0
3081,3731.0,Itazura na Kiss,ItaKiss,TV,Manga,"Comedy, Romance, Shoujo",25.0,7.68,96321.0,7.679985511919291,60.0,139.0,-79.0
3082,3734.0,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,Glass Mask: The Girl of a Thousand Masks,OVA,Manga,"Drama, Shoujo",3.0,7.13,527.0,7.12839863464013,0.0,0.0,0.0
3083,3735.0,Ryuuseiki Gakusaver,Shooting Star Gakusaver,OVA,Original,"Action, Sci-Fi, Space, Comedy, Parody, Mecha, School",6.0,6.58,212.0,6.578612577887271,0.0,0.0,0.0
3084,3736.0,Parappa the Rapper,,TV,Game,"Comedy, Fantasy",30.0,5.94,448.0,5.9407672140088845,0.0,0.0,0.0
3085,3737.0,Usavich,Usavich,TV,Original,"Adventure, Comedy",13.0,7.06,3185.0,7.059756584774007,0.0,0.0,0.0
3086,3738.0,Usavich II,Usavich II,TV,Original,"Adventure, Comedy",13.0,7.2,2590.0,7.199646653450402,0.0,0.0,0.0
3087,3743.0,Murder,Murder,Movie,Original,"Parody, Mystery, Vampire",1.0,5.53,714.0,5.531055215510474,1.0,0.0,1.0
3088,3744.0,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,,Movie,Manga,"Historical, Drama, Romance, Samurai, Seinen",1.0,7.46,1106.0,7.458938102158978,0.0,0.0,0.0
3089,3745.0,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,,Movie,Manga,"Action, Adventure, Comedy, Seinen",1.0,7.1,1781.0,7.099542356391687,0.0,0.0,0.0
3090,3747.0,Inyouchuu The Animation,,OVA,Visual novel,"Hentai, School, Supernatural",2.0,6.49,1541.0,6.489866717957192,4.0,0.0,4.0
3091,3750.0,Maria-sama ga Miteru 4th,Maria Watches Over Us Season 4,TV,Light novel,"School, Shoujo, Shoujo Ai, Slice of Life",13.0,7.9,6673.0,7.899757938131555,7.0,3.0,4.0
3092,3751.0,Sekai Meisaku Douwa: Mori wa Ikiteiru,,Movie,Book,"Fantasy, Kids",1.0,7.01,617.0,7.0088260179449655,0.0,0.0,0.0
3093,3752.0,Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,Puss-in-Boots: Travels Around the World in 80 Days,Movie,Original,"Adventure, Kids",1.0,7.12,650.0,7.1187165577419185,5.0,0.0,5.0
3094,3754.0,Tongari Boushi no Memole,,TV,Original,"Fantasy, Magic, Shoujo",50.0,7.04,525.0,7.038563648460055,0.0,0.0,0.0
3095,3755.0,Sekai Meisaku Douwa: Oyayubi Hime,World's Famous Stories for Children: Thumb Princess,Movie,Original,"Fantasy, Kids",1.0,6.3,270.0,6.299942727269331,0.0,0.0,0.0
3096,3757.0,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,Aladdin and the Wonderful Lamp,Movie,Original,"Adventure, Fantasy",1.0,6.5,369.0,6.499417511054023,0.0,0.0,0.0
3097,3758.0,Panda no Daibouken,,Movie,Original,Adventure,1.0,6.44,156.0,6.439009420955342,0.0,0.0,0.0
3098,3759.0,School Days: Valentine Days,,OVA,Original,"Comedy, Romance, School",1.0,6.06,22843.0,6.060009826610488,1.0,0.0,1.0
3099,3760.0,Grimm Douwa: Kin no Tori,The Golden Bird,Movie,Other,"Adventure, Fantasy",1.0,6.94,274.0,6.937616287599958,0.0,0.0,0.0
3100,3761.0,Wanwan Sanjuushi,Dogtanian and the Three Muskehounds,TV,Original,"Adventure, Historical",26.0,6.79,967.0,6.789477767654947,1.0,0.0,1.0
3101,3762.0,The Borgman: Last Battle,Sonic Soldier Borgman: Last Battle,OVA,Other,"Action, Sci-Fi, Demons",1.0,6.12,190.0,6.120861147068004,0.0,0.0,0.0
3102,3763.0,Chouon Senshi Borgman: Lovers Rain,Sonic Soldier Borgman: Lovers Rain,Movie,Other,"Action, Sci-Fi, Demons",1.0,5.9,191.0,5.902002495260358,0.0,0.0,0.0
3103,3764.0,Chouon Senshi Borgman 2: Shin Seiki 2058,Sonic Soldier Borgman 2: New Century 2058,OVA,Original,"Action, Demons, Sci-Fi, Shounen",3.0,5.88,130.0,5.883087626641134,0.0,0.0,0.0
3104,3765.0,Pygmalio,,TV,Manga,"Adventure, Fantasy, Shoujo",39.0,6.9,287.0,6.897862774618017,0.0,0.0,0.0
3105,3768.0,Play Ball,Play Ball,TV,Manga,"Action, Sports, Shounen",13.0,6.08,93.0,6.082175309467965,0.0,0.0,0.0
3106,3769.0,Play Ball 2nd,Play Ball 2nd,TV,Original,"Action, Sports, Shounen",13.0,6.16,52.0,6.162348662075257,0.0,0.0,0.0
3107,3771.0,"Nee, Chanto Shiyou Yo!",,OVA,Visual novel,Hentai,5.0,7.11,3256.0,7.109746539481114,0.0,0.0,0.0
3108,3772.0,Saiko Robot Kombock,Cubix,TV,Original,"Mecha, Sci-Fi",25.0,5.44,1547.0,5.4405455291279,0.0,0.0,0.0
3109,3776.0,Go! Go! Itsutsugo Land,,TV,Original,School,50.0,6.61,228.0,6.608578511309994,0.0,0.0,0.0
3110,3778.0,Yuukan Club,,OVA,Manga,"Mystery, Comedy, School, Shoujo",2.0,5.89,150.0,5.89261244430456,0.0,0.0,0.0
3111,3782.0,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),the Garden of sinners Chapter 2: Murder Speculation Part A,Movie,Light novel,"Action, Mystery, Supernatural, Romance, Thriller",1.0,7.93,94874.0,7.929982655906087,22.0,5.0,17.0
3112,3783.0,Kara no Kyoukai 3: Tsuukaku Zanryuu,the Garden of sinners Chapter 3: Remaining Sense of Pain,Movie,Light novel,"Action, Mystery, Supernatural, Drama, Thriller",1.0,8.14,89186.0,8.139979195163981,21.0,7.0,14.0
3113,3784.0,Evangelion: 2.0 You Can (Not) Advance,Evangelion: 2.0 You Can (Not) Advance,Movie,Original,"Action, Sci-Fi, Mecha",1.0,8.42,152972.0,8.419986039883444,140.0,19.0,121.0
3114,3785.0,Evangelion: 3.0 You Can (Not) Redo,Evangelion: 3.0 You Can (Not) Redo,Movie,Original,"Action, Sci-Fi, Mecha",1.0,7.63,105858.0,7.629987289499145,22.0,9.0,13.0
3115,3786.0,Evangelion: 3.0+1.0,,Movie,Original,"Action, Sci-Fi, Mecha",1.0,6.234093655589127,7933.0,6.2341000061606415,2.0,0.0,2.0
3116,3787.0,The Choujo,Maris the Chojo,OVA,Manga,"Comedy, Sci-Fi, Super Power",1.0,6.12,990.0,6.1201659728456,0.0,0.0,0.0
3117,3791.0,Air Gear Special,Air Gear: Special Trick,Special,Original,"Sports, Shounen",1.0,7.39,21518.0,7.389948625823226,0.0,0.0,0.0
3118,3793.0,Dyogrammaton,Dyogrammaton,OVA,Visual novel,Hentai,2.0,5.36,690.0,5.3613378858031675,0.0,0.0,0.0
3119,3795.0,Hana to Hebi The Animation,Flower & Snake The Animation,OVA,Visual novel,Hentai,3.0,6.0,549.0,6.00051723470907,0.0,0.0,0.0
3120,3799.0,Speed,,Movie,Original,Comedy,1.0,5.18,390.0,5.1828247547058535,0.0,0.0,0.0
3121,3800.0,Arrow Emblem Grand Prix no Taka,Super Grand Prix,TV,Original,"Cars, Sports, Drama",44.0,6.57,410.0,6.569305301922113,0.0,0.0,0.0
3122,3801.0,Yami no Teio: Kyuuketsuki Dracula,Dracula: Sovereign of the Damned,Special,Original,Vampire,1.0,4.02,899.0,4.022516087877765,0.0,0.0,0.0
3123,3802.0,Gakuen Nanafushigi,Sex Craft,OVA,Manga,"Hentai, Supernatural",2.0,6.3,852.0,6.299981804325895,0.0,0.0,0.0
3124,3805.0,Kaitou Tenshi Twin Angel,,OVA,Game,Magic,2.0,6.03,1619.0,6.030157085858018,0.0,0.0,0.0
3125,3806.0,Sasuga no Sarutobi,Amazing Sarutobi,TV,Manga,"Action, Adventure, Comedy, Sports, Romance, Martial Arts",69.0,6.64,155.0,6.6377210198076195,0.0,0.0,0.0
3126,3807.0,Honoo no Alpenrose: Judy & Randy,Alpenrose,TV,Manga,"Historical, Drama, Romance, Shoujo",20.0,6.96,455.0,6.958518594495589,1.0,0.0,1.0
3127,3808.0,Futari Daka,Futari Daka,TV,Manga,"Cars, Sports, Shounen",36.0,6.15,79.0,6.151680988624859,0.0,0.0,0.0
3128,3809.0,Shirayuki Hime no Densetsu,The Legend of Snow White,TV,Original,"Adventure, Fantasy, Romance",52.0,6.71,914.0,6.709534949825124,0.0,0.0,0.0
3129,3810.0,Mori no Youki na Kobito-tachi: Belfy to Lillibit,The Littl' Bits,TV,Original,"Adventure, Fantasy, Comedy",26.0,6.54,307.0,6.539170386655807,0.0,0.0,0.0
3130,3811.0,Hoshi no Oujisama Petit Prince,The Prince of the Stars: Le Petit Prince,TV,Novel,Adventure,35.0,6.88,295.0,6.8779881050337455,0.0,0.0,0.0
3131,3812.0,Yume no Hoshi no Button Nose,Dream Star Button Nose,TV,Original,"Kids, Adventure",26.0,6.51,214.0,6.508951065534831,0.0,0.0,0.0
3132,3813.0,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,Moonlight Pierce,OVA,Light novel,"Fantasy, Mystery, Romance, Shoujo",1.0,6.11,110.0,6.111571883693592,0.0,0.0,0.0
3133,3816.0,Idol Fight Suchie-Pai 2,Idol Fighter Su-Chi-Pai,OVA,Game,"Action, Ecchi",1.0,4.25,336.0,4.256037029940619,0.0,0.0,0.0
3134,3817.0,Space Travelers The Animation,Space Travelers,OVA,Original,"Sci-Fi, Space",1.0,5.34,167.0,5.34562189934517,0.0,0.0,0.0
3135,3818.0,Soratobu Toshi Keikaku,Project: City Flying in the Sky,Music,Original,"Sci-Fi, Music, Space",1.0,6.09,868.0,6.090223796421161,0.0,0.0,0.0
3136,3819.0,Sasurai no Taiyou,Nozomi In The Sun,TV,Original,"Music, Drama",26.0,6.3,85.0,6.299819524302194,0.0,0.0,0.0
3137,3820.0,Space Station No.9,,Music,Music,"Sci-Fi, Music, Space",1.0,5.82,1151.0,5.820403193654505,0.0,0.0,0.0
3138,3821.0,Portable Kuukou,Portable Airport,Music,Music,"Sci-Fi, Music, Space",1.0,5.69,1005.0,5.690590933489054,0.0,0.0,0.0
3139,3822.0,Sougen no Shoujo Laura,"Laura, Girl of the Prairies",TV,Original,"Adventure, Shoujo",26.0,6.45,62.0,6.447372683968074,0.0,0.0,0.0
3140,3823.0,Little Lulu to Chicchai Nakama,Little Lulu,TV,Original,"Kids, Slice of Life, Comedy",26.0,6.61,220.0,6.6085270547058315,0.0,0.0,0.0
3141,3824.0,Shoujo Koakuma Kei,Shojyo Koakuma Kei: The Writhing Women,OVA,Original,Hentai,1.0,5.44,300.0,5.442805578372055,0.0,0.0,0.0
3142,3825.0,Dokaben,,TV,Original,"Action, Sports, School, Shounen",163.0,6.32,82.0,6.319572037228779,0.0,0.0,0.0
3143,3826.0,Zero no Mono,Zero no Mono,OVA,Manga,Hentai,1.0,5.48,552.0,5.481454754231444,0.0,0.0,0.0
3144,3827.0,Ore wa Teppei,My Name Is Teppei,TV,Manga,"Action, Shounen, Sports",28.0,6.81,175.0,6.8070140857385715,0.0,0.0,0.0
3145,3828.0,Maegami Tarou,,Special,Original,Adventure,1.0,5.82,22.0,5.840194743042986,0.0,0.0,0.0
3146,3829.0,Anne no Nikki,The Diary of Anne Frank,Movie,Original,"Drama, Historical",1.0,6.96,1362.0,6.9595043867131245,0.0,0.0,0.0
3147,3832.0,Rebirth Moon Divergence,,OVA,Original,"Action, Fantasy",1.0,4.17,125.0,4.186781580079275,0.0,0.0,0.0
3148,3833.0,Issunboushi (OVA),The Erotic Adventures Of Tom Thumb,OVA,Original,Hentai,2.0,6.16,580.0,6.160214249724594,0.0,0.0,0.0
3149,3834.0,Hoshi no Ko Chobin,Starchild Chobin,TV,Original,"Adventure, Sci-Fi",26.0,6.18,111.0,6.180932849017756,0.0,0.0,0.0
3150,3835.0,Ai no Gakkou Cuore Monogatari,,TV,Novel,"Slice of Life, Historical, Drama, School",26.0,6.77,349.0,6.7686127973999675,0.0,0.0,0.0
3151,3836.0,Meiken Jolie,Belle and Sebastian,TV,Novel,"Adventure, Historical",52.0,6.81,573.0,6.809084458344928,0.0,0.0,0.0
3152,3837.0,Mashin Eiyuuden Wataru,,TV,Original,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",45.0,7.06,405.0,7.0580898499753415,1.0,0.0,1.0
3153,3838.0,Himitsu no Akko-chan 2,,TV,Original,"Magic, School, Shoujo",61.0,6.34,132.0,6.339582549548786,0.0,0.0,0.0
3154,3839.0,Himitsu no Akko-chan 3,,TV,Original,"Magic, School, Shoujo",44.0,6.28,127.0,6.280034992890537,0.0,0.0,0.0
3155,3840.0,Crystal Blaze,Glass Maiden,TV,Original,"Action, Sci-Fi",12.0,6.19,4198.0,6.190022500378659,0.0,0.0,0.0
3156,3841.0,Chi's Sweet Home,,TV,Manga,"Comedy, Slice of Life",104.0,7.78,17227.0,7.779913192424541,15.0,23.0,-8.0
3157,3842.0,Doubutsu Takarajima,Animal Treasure Island,Movie,Novel,Adventure,1.0,6.55,439.0,6.549396543386337,0.0,0.0,0.0
3158,3843.0,Ali Baba to 40-hiki no Touzoku,,Movie,Original,"Action, Fantasy",1.0,5.69,364.0,5.6916287098355856,0.0,0.0,0.0
3159,3846.0,Microid S,,TV,Original,"Action, Sci-Fi",26.0,5.92,39.0,5.9291119772497165,0.0,0.0,0.0
3160,3847.0,Sekai Meisaku Douwa: Hakuchou no Ouji,The Wild Swans,Movie,Original,Fantasy,1.0,6.84,548.0,6.838988122203986,0.0,0.0,0.0
3161,3848.0,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",,Movie,Manga,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",1.0,7.6,21079.0,7.599937593884724,0.0,0.0,0.0
3162,3849.0,The SoulTaker: Tamashii-gari - Komugi Daisakusen,,Special,Original,Comedy,3.0,5.97,481.0,5.970652446244789,0.0,0.0,0.0
3163,3853.0,Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,Crayon Shin-Chan: Den-O vs. Shin-O,Special,Manga,"Action, Comedy, Super Power, Seinen",1.0,6.72,620.0,6.719298678083717,0.0,0.0,0.0
3164,3854.0,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,The Galaxy Railways: A Letter from the Abandoned Planet,OVA,Original,"Drama, Sci-Fi, Space",4.0,6.91,443.0,6.908591169121597,0.0,0.0,0.0
3165,3858.0,Konchuu Monogatari Minashigo Hutch,The Adventures of Hutch the Honeybee,TV,Original,"Adventure, Comedy, Drama",91.0,6.46,869.0,6.459798251827573,0.0,0.0,0.0
3166,3859.0,Top Secret: The Revelation,,TV,Manga,"Sci-Fi, Mystery, Police, Psychological, Shoujo",26.0,7.38,2872.0,7.379618683985377,0.0,0.0,0.0
3167,3861.0,Shaman King Specials,,Special,Original,"Action, Comedy, Supernatural, Shounen",5.0,7.37,5990.0,7.369818808060422,0.0,0.0,0.0
3168,3863.0,Sweet Valerian Specials,,Special,Original,"Comedy, Magic, Shoujo",8.0,5.84,334.0,5.841326803253697,0.0,0.0,0.0
3169,3864.0,Souten no Ken Specials,,Special,Original,"Action, Martial Arts, Historical, Shounen",4.0,6.41,724.0,6.409826867710329,0.0,0.0,0.0
3170,3866.0,Kuro ga Ita Natsu,,Movie,Original,"Historical, Drama",1.0,6.47,199.0,6.469072395449943,0.0,0.0,0.0
3171,3868.0,Versailles no Bara: Seimei Aru Kagiri Aishite,,Movie,Original,"Historical, Drama, Romance, Shoujo",1.0,7.15,499.0,7.148268958179977,0.0,0.0,0.0
3172,3869.0,Sakura Momoko Gekijou: Coji-Coji,Coji-Coji,TV,Original,"Fantasy, Comedy",100.0,6.8,45.0,6.788793023695406,0.0,0.0,0.0
3173,3870.0,Kick no Oni,Demon of the Kick,TV,Original,"Shounen, Sports",26.0,6.61,79.0,6.605930988624859,0.0,0.0,0.0
3174,3873.0,Honey Honey no Suteki na Bouken,Honey Honey's Wonderful Adventures,TV,Manga,"Adventure, Historical, Shoujo",29.0,6.59,130.0,6.58766777931289,0.0,0.0,0.0
3175,3874.0,Ashita e Free Kick,,TV,Original,Sports,52.0,6.64,462.0,6.639232136263474,0.0,0.0,0.0
3176,3875.0,Mahoutsukai Sally 2,,TV,Original,"Comedy, Magic, Shoujo",88.0,6.47,331.0,6.469441202078278,0.0,0.0,0.0
3177,3876.0,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,,TV,Other,"Adventure, Fantasy",26.0,6.45,89.0,6.448160878777652,0.0,0.0,0.0
3178,3877.0,Sasurai no Shoujo Nell,Nell the Wandering Girl,TV,Novel,"Adventure, Historical, Shoujo",26.0,6.28,122.0,6.280036415365761,0.0,0.0,0.0
3179,3878.0,Mahou Shoujo Lalabel,,TV,Original,"Slice of Life, Magic, Comedy, Shoujo",49.0,6.5,239.0,6.499101996208286,0.0,0.0,0.0
3180,3879.0,Paris no Isabelle,,TV,Original,"Historical, Drama",13.0,6.16,66.0,6.161857896865501,0.0,0.0,0.0
3181,3880.0,Makyou Densetsu Acrobunch,,TV,Original,"Mecha, Sci-Fi, Shounen",24.0,6.28,89.0,6.280049767666541,0.0,0.0,0.0
3182,3881.0,Majokko Tickle,,TV,Original,"Magic, Comedy, Shoujo",45.0,6.33,160.0,6.329717261428501,0.0,0.0,0.0
3183,3882.0,Seijuuki Cyguard,Cybernetics Guardian,OVA,Original,"Mecha, Sci-Fi, Supernatural",1.0,5.28,1101.0,5.280911505526306,0.0,0.0,0.0
3184,3883.0,YU-NO,,OVA,Visual novel,"Sci-Fi, Hentai",4.0,5.21,309.0,5.2134660615806085,0.0,0.0,0.0
3185,3884.0,Maze☆Bakunetsu Jikuu: Hot Springs,Maze: The Mega-Burst Space - Hot Springs,Special,Manga,"Action, Comedy, Ecchi, Fantasy",1.0,6.42,258.0,6.4194767532432,0.0,0.0,0.0
3186,3885.0,Sugar Bunnies,Sugar Bunnies,TV,Original,Kids,26.0,6.32,61.0,6.319427082096592,0.0,0.0,0.0
3187,3886.0,Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,Super Mario Brothers: Great Mission to Rescue Princess Peach,Movie,Game,"Adventure, Comedy, Shounen",1.0,5.71,1570.0,5.710365677332902,2.0,0.0,2.0
3188,3887.0,Ookiku Furikabutte: Kihon no Kihon,Big Windup!,Special,Manga,"Sports, Drama, Seinen",1.0,7.32,6001.0,7.319827470691434,0.0,0.0,0.0
3189,3888.0,Toumei Ningen (OVA),The Invisible Stud,OVA,Original,Hentai,2.0,6.68,2945.0,6.679865743071958,0.0,0.0,0.0
3190,3889.0,Junk Boy,Junk Boy,OVA,Manga,"Comedy, Romance, Ecchi",1.0,6.09,2236.0,6.09008693745641,0.0,0.0,0.0
3191,3890.0,Sei Shoujo Sentai Lakers EX,Battle Team Lakers EX,OVA,Original,"Hentai, Sci-Fi",1.0,5.04,315.0,5.0439382249683185,0.0,0.0,0.0
3192,3895.0,Pikkoman no Kichikumichi: Mayonaka no Milk Party,Midnight Milk Party,OVA,Original,Hentai,1.0,5.23,310.0,5.2333906080063946,0.0,0.0,0.0
3193,3896.0,Inbo,The Sleazy Family (1),OVA,Original,Hentai,3.0,6.12,1372.0,6.120119795404216,2.0,0.0,2.0
3194,3898.0,Mazinger Z tai Devilman,Mazinger Z vs. Devilman,Movie,Original,"Adventure, Demons, Mecha, Sci-Fi, Shounen",1.0,6.18,1019.0,6.18010243048038,0.0,0.0,0.0
3195,3900.0,Ougon Bat,Golden Bat,TV,Novel,"Action, Sci-Fi, Super Power",52.0,6.5,155.0,6.498618455705056,0.0,0.0,0.0
3196,3901.0,Baccano! Specials,,Special,Light novel,"Action, Mystery, Comedy, Historical, Supernatural",3.0,8.22,81605.0,8.219976282124966,10.0,16.0,-6.0
3197,3902.0,Spotlight,Spotlight,OVA,Visual novel,"Music, Hentai",2.0,5.59,337.0,5.592054671863872,0.0,0.0,0.0
3198,3905.0,Wanpaku Ouji no Orochi Taiji,"Orochi, the Eight-Headed Dragon",Movie,Original,Adventure,1.0,6.35,387.0,6.349831131675228,0.0,0.0,0.0
3199,3906.0,H. P. Lovecraft's The Dunwich Horror and Other Stories,,OVA,Novel,Horror,1.0,6.3,493.0,6.299968581153823,0.0,0.0,0.0
3200,3907.0,Ginga Sengoku Gunyuuden Rai,Galaxy Warring State Chronicle Rai,TV,Manga,"Sci-Fi, Adventure, Space, Romance, Shounen",52.0,8.06,2956.0,8.059399553293876,1.0,0.0,1.0
3201,3908.0,Injuu Kyoushi,Angel Of Darkness,OVA,Original,"Demons, Hentai, Horror",4.0,5.66,595.0,5.661047783708035,0.0,0.0,0.0
3202,3909.0,Bikkuriman,,TV,Original,"Comedy, Fantasy",75.0,6.45,72.0,6.447732590273817,0.0,0.0,0.0
3203,3910.0,Kyuukyoku no Sex Adventure Kamasutra,Kama Sutra,OVA,Manga,"Action, Comedy, Romance, Hentai, Supernatural",1.0,4.93,406.0,4.93332795845206,0.0,0.0,0.0
3204,3911.0,Shuukaku no Yoru,The Harvest Night,OVA,Original,Hentai,2.0,6.09,831.0,6.090233748906236,0.0,0.0,0.0
3205,3912.0,Rejuvenation,Sacrilege,OVA,Original,Hentai,2.0,5.43,328.0,5.432597200881425,0.0,0.0,0.0
3206,3913.0,Onikirimaru,Ogre Slayer,OVA,Original,"Action, Demons, Martial Arts, Shounen",4.0,6.32,580.0,6.319938862461255,0.0,0.0,0.0
3207,3914.0,1001 Nights,,Movie,Original,"Demons, Fantasy, Romance, Seinen",1.0,6.34,2969.0,6.339981306090905,0.0,0.0,0.0
3208,3915.0,Time Bokan,Time Fighters,TV,Original,"Adventure, Comedy, Mecha",61.0,6.6,327.0,6.599038046006062,0.0,0.0,0.0
3209,3916.0,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,,OVA,Visual novel,Hentai,2.0,6.35,1305.0,6.349949830849915,0.0,0.0,0.0
3210,3917.0,Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,,OVA,Visual novel,Hentai,2.0,6.53,709.0,6.529654195901393,0.0,0.0,0.0
3211,3918.0,Resort Boin,,OVA,Visual novel,Hentai,3.0,7.39,7048.0,7.389843166277483,0.0,0.0,0.0
3212,3919.0,Shimaizuma: Shimaizuma 3 The Animation,Fleshdance,OVA,Visual novel,Hentai,2.0,6.87,1294.0,6.86954786030115,2.0,0.0,2.0
3213,3920.0,Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei,,OVA,Visual novel,Hentai,2.0,5.79,272.0,5.791811278717907,0.0,0.0,0.0
3214,3921.0,Kamyla,,OVA,Manga,"Hentai, Police",3.0,5.76,531.0,5.760985862951107,0.0,0.0,0.0
3215,3922.0,Reiju Gakuen,Xtra Credit,OVA,Original,"School, Hentai",2.0,5.74,434.0,5.74125167606894,2.0,0.0,2.0
3216,3923.0,Kamen Rider Den-O: Imagin Anime,,OVA,Original,"Action, Adventure, Comedy, Kids, Super Power",10.0,6.68,329.0,6.6788014517878445,0.0,0.0,0.0
3217,3927.0,Mobile Suit Gundam 00 Second Season,Mobile Suit Gundam 00: Second Season,TV,Original,"Action, Military, Sci-Fi, Space, Drama, Mecha",25.0,8.17,68169.0,8.169972340899076,64.0,14.0,50.0
3218,3929.0,Ugokie Kori no Tatehiki,,Movie,Original,"Comedy, Supernatural",1.0,5.62,434.0,5.621527538137905,0.0,0.0,0.0
3219,3930.0,Issunboushi no Shusse,The Tiny One Makes It Big,Movie,Original,Supernatural,1.0,4.59,527.0,4.593209240700736,0.0,0.0,0.0
3220,3931.0,Initial D Battle Stage 2,,OVA,Manga,"Action, Cars, Sports, Drama, Seinen",1.0,7.73,7703.0,7.729812367483125,0.0,0.0,0.0
3221,3932.0,Magnerobo Ga-Keen,,TV,Original,"Action, Mecha, Sci-Fi",39.0,6.38,145.0,6.379345747191703,0.0,0.0,0.0
3222,3935.0,Karakuri Kiden: Hiwou Senki,Hiwou War Chronicles,TV,Original,"Action, Adventure, Mecha, Historical",26.0,6.64,233.0,6.638480679871746,0.0,0.0,0.0
3223,3936.0,Personal Computer Travel Tanteidan,Superbook 2,TV,Original,"Kids, Adventure, Historical, Sci-Fi",26.0,6.2,233.0,6.200361021752088,0.0,0.0,0.0
3224,3937.0,Takoyaki Mant-Man,Takoyaki Capeman,TV,Picture book,"Comedy, Sci-Fi",77.0,6.5,53.0,6.496008872036827,0.0,0.0,0.0
3225,3939.0,Kafun Shoujo Chuuihou! The Animation,,OVA,Manga,Hentai,4.0,7.19,3442.0,7.189736996540805,0.0,0.0,0.0
3226,3940.0,Oshiete Re: Maid,,OVA,Visual novel,Hentai,2.0,6.69,1537.0,6.689736332308185,0.0,0.0,0.0
3227,3941.0,Rensa Byoutou,,OVA,Visual novel,Hentai,2.0,6.95,1284.0,6.9494820848949335,0.0,0.0,0.0
3228,3942.0,Binetsu Shoukougun,Slight Fever Syndrome,OVA,Original,Hentai,2.0,5.49,313.0,5.492530188184678,0.0,0.0,0.0
3229,3944.0,Dokidoki Oyako Lesson: Oshiete H na Obenkyou,,OVA,Visual novel,Hentai,2.0,6.71,2452.0,6.70982653040766,2.0,0.0,2.0
3230,3945.0,Kakyuusei 2: Sketchbook,,OVA,Visual novel,Hentai,2.0,6.1,374.0,6.10049194423997,0.0,0.0,0.0
3231,3946.0,Jarinko Chie,,Movie,Manga,"Slice of Life, Comedy, Drama, Seinen",1.0,7.19,947.0,7.1890448091666554,2.0,0.0,2.0
3232,3947.0,Jarinko Chie (TV),,TV,Manga,"Slice of Life, Comedy, Drama, Seinen",64.0,6.77,78.0,6.763854165696059,0.0,0.0,0.0
3233,3948.0,Mahou Sensei Negima! Introduction Film,,OVA,Original,"Action, Ecchi, Comedy, Harem, Romance, Supernatural",3.0,6.8,2740.0,6.799811922323966,0.0,0.0,0.0
3234,3950.0,Injuu Daikessen,Mission of Darkness,OVA,Original,Hentai,1.0,5.32,340.0,5.32282838442812,0.0,0.0,0.0
3235,3951.0,Shimai Ijiri,Slave Sisters,OVA,Original,Hentai,2.0,5.86,332.0,5.861274711981948,0.0,0.0,0.0
3236,3952.0,Blue Seed 1.5,,OVA,Original,"Comedy, Romance, Sci-Fi",2.0,6.63,402.0,6.6291426280148595,0.0,0.0,0.0
3237,3953.0,DNA Hunter,DNA Hunter,OVA,Original,Hentai,3.0,5.6,519.0,5.6013163059422855,0.0,0.0,0.0
